"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","valuable_folder","neutral_folder","chosen_valuable","v_index","n_index"
"","","","","","html-keyboard-response","414","1396623","0.0-414.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","415","1402631","0.0-415.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","","package_causal","causal_sequence","","6","neutral","","","","","",""
"","","","","","html-keyboard-response","416","1407633","0.0-416.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","417","1413648","0.0-417.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","","maintaining_a_car_semantic","semantic_sequence","","4","valuable","","","","","",""
"","","","","","html-keyboard-response","418","1418663","0.0-418.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","419","1424676","0.0-419.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","","coin_causal","causal_sequence","","5","neutral","","","","","",""
"","","","","","html-keyboard-response","420","1429687","0.0-420.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","421","1435703","0.0-421.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","","visiting_cities_semantic","semantic_sequence","","5","neutral","","","","","",""
"","","","","","html-keyboard-response","422","1440705","0.0-422.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","423","1446715","0.0-423.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","","dinner_party_scheme","schematic_sequence","","5","neutral","","","","","",""
"","","","","","html-keyboard-response","424","1451721","0.0-424.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","425","1457736","0.0-425.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/dollar.png"" style=""width: 150px; height: 150px; border: 5px solid green; border-radius: 15px;"">
                    <p style=""color: green; font-weight: bold; font-size: 28px; margin-top: 15px;"">WORTH MONEY</p>
                </div>
            </div>","null","part2_value_learning","","dog_causal","causal_sequence","","5","valuable","","","","","",""
"","","","","","html-keyboard-response","426","1462743","0.0-426.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","427","1468755","0.0-427.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_5.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","","interview_scheme","schematic_sequence","","5","neutral","","","","","",""
"","","","","","html-keyboard-response","428","1473756","0.0-428.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","429","1479759","0.0-429.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
            <div class=""stimulus-container"" style=""display: flex; align-items: center; justify-content: center; gap: 40px;"">
                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""exp-image"">
                <div style=""text-align: center;"">
                    <img src=""images/gray.png"" style=""width: 150px; height: 150px; border: 5px solid grey; border-radius: 15px;"">
                    <p style=""color: grey; font-weight: bold; font-size: 28px; margin-top: 15px;"">NEUTRAL VALUE</p>
                </div>
            </div>","null","part2_value_learning","","restaurant_scheme","schematic_sequence","","4","neutral","","","","","",""
"","","","","","html-keyboard-response","430","1484761","0.0-430.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","instructions","431","1495712","0.0-431.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","[{""page_index"":0,""viewing_time"":10949}]","10950","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","432","1498719","0.0-432.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","433","1500236","0.0-432.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1514","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/package_causal/package_causal_7.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""small-image"">
                            </div>","0","part3_value_spread_test","","","causal_sequence","","","","1","saving_a_cat_causal","package_causal","0","7","7"
"","","","","","html-keyboard-response","434","1501243","0.0-432.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","435","1504247","0.0-433.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_7.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_6.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","436","1505212","0.0-433.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","963","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_7.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_6.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","schematic_sequence","","","","1","hotel_scheme","interview_scheme","0","7","6"
"","","","","","html-keyboard-response","437","1506219","0.0-433.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","438","1509225","0.0-434.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_9.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","439","1509813","0.0-434.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","585","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_9.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_6.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","semantic_sequence","","","","2","kitchen_operations_semantic","restaurant_scheme","0","9","6"
"","","","","","html-keyboard-response","440","1510819","0.0-434.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","441","1513826","0.0-435.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","442","1514434","0.0-435.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","606","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/restaurant_scheme/restaurant_scheme_4.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","semantic_sequence","","","","0","kitchen_operations_semantic","restaurant_scheme","0","7","4"
"","","","","","html-keyboard-response","443","1515450","0.0-435.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","444","1518456","0.0-436.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_6.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","445","1519206","0.0-436.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","749","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/schematic_sequence/dinner_party_scheme/dinner_party_scheme_7.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_6.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","semantic_sequence","","","","2","maintaining_a_car_semantic","dinner_party_scheme","1","6","7"
"","","","","","html-keyboard-response","446","1520217","0.0-436.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","447","1523219","0.0-437.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""small-image"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","448","1523792","0.0-437.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","570","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""small-image"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","semantic_sequence","","","","1","housework_semantic","the_performance_causal","0","8","8"
"","","","","","html-keyboard-response","449","1524794","0.0-437.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","450","1527795","0.0-438.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""small-image"">
                                <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","451","1528512","0.0-438.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","715","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_8.png"" class=""small-image"">
                                <img src=""images/causal_sequence/package_causal/package_causal_8.png"" class=""small-image"">
                            </div>","0","part3_value_spread_test","","","causal_sequence","","","","2","saving_a_cat_causal","package_causal","1","8","8"
"","","","","","html-keyboard-response","452","1529521","0.0-438.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","453","1532522","0.0-439.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","454","1533758","0.0-439.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1234","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_5.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","causal_sequence","","","","0","dog_causal","physical_activity_semantic","1","5","5"
"","","","","","html-keyboard-response","455","1534771","0.0-439.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","456","1537788","0.0-440.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","457","1538419","0.0-440.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","629","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_7.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_7.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","causal_sequence","","","","2","dog_causal","physical_activity_semantic","0","7","7"
"","","","","","html-keyboard-response","458","1539430","0.0-440.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","459","1542432","0.0-441.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","460","1543350","0.0-441.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","916","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_7.png"" class=""small-image"">
                            </div>","1","part3_value_spread_test","","","semantic_sequence","","","","0","housework_semantic","the_performance_causal","1","7","7"
"","","","","","html-keyboard-response","461","1544367","0.0-441.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","462","1547371","0.0-442.0-0.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_8.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","463","1548321","0.0-442.0-1.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","950","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 40px;"">
                                <img src=""images/schematic_sequence/hotel_scheme/hotel_scheme_8.png"" class=""small-image"">
                                <img src=""images/schematic_sequence/interview_scheme/interview_scheme_7.png"" class=""small-image"">
                            </div>","0","part3_value_spread_test","","","schematic_sequence","","","","2","hotel_scheme","interview_scheme","1","8","7"
"","","","","","html-keyboard-response","464","1549328","0.0-442.0-2.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
